entidad,nit_entidad,departamento_entidad,ciudad_entidad,ordenentidad,codigo_pci,id_del_proceso,referencia_del_proceso,ppi,id_del_portafolio,nombre_del_procedimiento,descripci_n_del_procedimiento,fase,fecha_de_publicacion_del,fecha_de_ultima_publicaci,fecha_de_publicacion_fase_3,precio_base,modalidad_de_contratacion,justificaci_n_modalidad_de,duracion,unidad_de_duracion,ciudad_de_la_unidad_de,nombre_de_la_unidad_de,proveedores_invitados,proveedores_con_invitacion,visualizaciones_del,proveedores_que_manifestaron,respuestas_al_procedimiento,respuestas_externas,conteo_de_respuestas_a_ofertas,proveedores_unicos_con,numero_de_lotes,estado_del_procedimiento,id_estado_del_procedimiento,adjudicado,id_adjudicacion,codigoproveedor,departamento_proveedor,ciudad_proveedor,valor_total_adjudicacion,nombre_del_adjudicador,nombre_del_proveedor,nit_del_proveedor_adjudicado,codigo_principal_de_categoria,estado_de_apertura_del_proceso,tipo_de_contrato,subtipo_de_contrato,categorias_adicionales,urlproceso,codigo_entidad,estado_resumen,fecha_de_recepcion_de,fecha_de_apertura_efectiva,fecha_de_publicacion_fase_2,fecha_de_apertura_de_respuesta,fecha_adjudicacion,fecha_de_publicacion
E.S.E HOSPITAL LOCAL DE TENERIFE,819001302,No Definido,No Definido,Territorial,Centralizada,CO1.REQ.6013185,CPS-116-2024,704364348,CO1.BDOS.5895705,ROBERTO VISBAL PISCIOTTI,"PRESTAR SERVICIOS  COMO MEDICO  PARA EL FORTALECIMIENTO DEL NIVEL PRIMARIO, BASADO EN LA ATENCIÓN PRIMARIA EN SALUD, A TRAVÉS DE LA CONFORMACIÓN Y OPERACIÓN DE EQUIPOS BÁSICOS EN SALUD EN LOS TERRITORIOS. SEGÚN LOS LINEAMIENTOS DEL MINISTERIO DE SALUD.",Presentación de oferta,2024-04-01T00:00:00.000,2024-04-01T00:00:00.000,2024-04-01T00:00:00.000,15080000,Contratación régimen especial,Regla aplicable,2,Mes(es),Tenerife,Contratación,0,0,0,0,0,0,0,0,0,Publicado,50,No,No Adjudicado,No Definido,No Definido,No Definido,0,No Adjudicado,No Definido,No Definido,V1.85121609,Abierto,Prestación de servicios,No Definido,No definido,{'url': 'https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5912885'},704364348,Presentación de oferta,,,,,,
ESENTTIA S.A.,800059470,Bolívar,Cartagena,Nacional,Centralizada,CO1.REQ.6024177,5600203367,719761322,CO1.BDOS.5906585,Servicios de Certificación Evento,Servicios de Certificación Evento VERDE DE VERDAD ESENTTIA XV SUMMIT HSE 2024,Presentación de oferta,2024-04-01T00:00:00.000,2024-04-01T00:00:00.000,2024-04-01T00:00:00.000,2938000,Contratación régimen especial,Regla aplicable,0,día(s),Cartagena,Gerencia de Compras y Almacén,0,0,0,0,0,0,0,0,0,Publicado,50,No,No Adjudicado,No Definido,No Definido,No Definido,0,No Adjudicado,No Definido,No Definido,V1.80141607,Abierto,Suministros,No Definido,No definido,{'url': 'https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5913622'},719761322,Presentación de oferta,,,,,,
EMPRESA SOCIAL DEL ESTADO ESE CAMU DE PURISIMA,812001792,Córdoba,Purísima,Nacional,Descentralizada,CO1.REQ.6022631,CPS-106-2024,702245945,CO1.BDOS.5904751,PRESTACION DE SERVICIOS PROFESIONALES  DE FISIOTERAPEUTA DE LA E.S.E CAMU PURISIMA,PRESTACION DE SERVICIOS PROFESIONALES  DE FISIOTERAPEUTA DE LA E.S.E CAMU PURISIMA,Presentación de oferta,2024-04-01T00:00:00.000,2024-04-01T00:00:00.000,2024-04-01T00:00:00.000,8000000,Contratación régimen especial,Decreto 092 de 2017,4,Mes(es),Purísima,ESE CAMU,0,0,0,0,0,0,0,0,0,Publicado,50,No,No Adjudicado,No Definido,No Definido,No Definido,0,No Adjudicado,No Definido,No Definido,V1.85122100,Abierto,Decreto 092 de 2017,No Definido,No definido,{'url': 'https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5911760'},702245945,Presentación de oferta,,,,,,
EMPRESA COLOMBIANA DE PETROLEOS,899999068,Distrito Capital de Bogotá,Bogotá,Nacional,Descentralizada,CO1.REQ.6024016,Doc1016081998,709072474,CO1.BDOS.5906278,INTERVENTORÍA TÉCNICA Y ADMINISTRATIVA A LA CONSTRUCCIÓN Y GESTIÓN  AMBIENTAL DE LA TRONCAL SECTOR 1; PROYECTO GRAN VÍA YUMA; EN  BARRANCABERMEJA SANTANDER,"INTERVENTORÍA TÉCNICA Y ADMINISTRATIVA A LA CONSTRUCCIÓN Y GESTIÓN 
AMBIENTAL DE LA TRONCAL SECTOR 1, PROYECTO GRAN VÍA YUMA, EN 
BARRANCABERMEJA SANTANDER",Presentación de oferta,2024-04-01T00:00:00.000,2024-04-01T00:00:00.000,2024-04-01T00:00:00.000,0,Contratación régimen especial,Regla aplicable,365,día(s),Bogotá,Operacion de Abastecimiento Regional,0,0,0,0,0,0,0,0,0,Publicado,50,No,No Adjudicado,No Definido,No Definido,No Definido,0,No Adjudicado,No Definido,No Definido,V1.80101604,Abierto,Otro,No Definido,No definido,{'url': 'https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5913205'},709072474,Presentación de oferta,,,,,,
SECRETARIA DE EDUCACION DEL DISTRITO,8999990619,Distrito Capital de Bogotá,No Definido,Territorial,Centralizada,CO1.REQ.6007639,SED-SCP-DEPB-PSP-51-2024,701321135,CO1.BDOS.5890035,ALEJANDRO MARTINEZ VACA,"Prestar servicios profesionales para apoyar la supervisión de los convenios y contratos, así como acompañar en las IED la implementación y seguimiento de los programas, proyectos, estrategias y líneas pedagógicas lideradas por la dirección de educación preescolar y básica, en especial los asociados a las estrategias para ampliación de la jornada en el marco del proyecto  fortalecimiento a la formación integral de calidad en jornada única y jornada completa, para niñas, niños y adolescentes en co",Presentación de oferta,2024-04-01T00:00:00.000,2024-04-01T00:00:00.000,2024-04-01T00:00:00.000,22776000,Contratación directa,Servicios profesionales y apoyo a la gestión,4,Mes(es),Bogotá,DIRECCION DE CONTRATACION,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,0,No Adjudicado,No Definido,No Definido,V1.93141501,Abierto,Prestación de servicios,No Definido,No definido,{'url': 'https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5916552'},701321135,Presentación de oferta,,,,,,
PERSONERIA MUNICIPAL DE PUERTO COLOMBIA,802003606,Atlántico,Puerto Colombia,Territorial,Centralizada,CO1.REQ.6025842,MC-001-2024,720443415,CO1.BDOS.5908009,CONTRATAR LA ADQUISICIÓN DE UNA PÓLIZA DE MANEJO; ADMINISTRACIÓN Y CUSTODIA DE LOS RECURSOS PÚBLICOS PARA GARANTIZAR EL CORRECTO MANEJO DE LOS VALORES Y FONDOS DE CUALQUIER CLASE Y  SEGUROS QUE RESULT,"CONTRATAR LA ADQUISICIÓN DE UNA PÓLIZA DE MANEJO, ADMINISTRACIÓN Y CUSTODIA DE LOS RECURSOS PÚBLICOS PARA GARANTIZAR EL CORRECTO MANEJO DE LOS VALORES Y FONDOS DE CUALQUIER CLASE Y  SEGUROS QUE RESULTEN INDISPENSABLES PARA UNA ADECUADA PROTECCIÓN DE LOS BIENES MUEBLES QUE SE CONFÍEN A LA PERSONERÍA MUNICIPAL DE PUERTO COLOMBIA ATLÁNTICO",Presentación de oferta,2024-04-01T00:00:00.000,2024-04-01T00:00:00.000,2024-04-01T00:00:00.000,3500000,Mínima cuantía,Presupuesto inferior al 10% de la menor cuantía,1,Mes(es),Puerto Colombia,PERSONERIA MUNICIPAL DE PUERTO COLOMBIA,0,0,4,0,0,0,0,0,0,Cancelado,100,No,No Adjudicado,No Definido,No Definido,No Definido,0,No Adjudicado,No Definido,No Definido,V1.84131500,Cerrado,Prestación de servicios,No Definido,No definido,{'url': 'https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5914677'},720443415,Presentación de oferta,2024-04-05T00:00:00.000,,,2024-04-08T00:00:00.000,,
EMPRESAS PUBLICAS DE MEDELLIN E.S.P.,890904996,Antioquia,Medellín,Territorial,Centralizada,CO1.REQ.6023048,2821018,705911287,CO1.BDOS.5905369,analizador redes panel central de medida 20-400vca/20-828vca 45/65hz 2xethernet serial rs485 hasta 63h 4ed/2sd 52 alarmas,No definido,Presentación de oferta,2024-04-01T00:00:00.000,2024-04-01T00:00:00.000,2024-04-01T00:00:00.000,13532829,Contratación régimen especial,Regla aplicable,0,día(s),Medellín,Unidad Compras Operativas,0,0,0,0,0,0,0,0,0,Publicado,50,No,No Adjudicado,No Definido,No Definido,No Definido,0,No Adjudicado,No Definido,No Definido,V1.41113637,Abierto,Suministros,No Definido,No definido,{'url': 'https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5912332'},705911287,Presentación de oferta,,,,,,
INSTITUCIÓN UNIVERSITARIA ITM,800214750,Antioquia,Medellín,Nacional,Centralizada,CO1.REQ.6024400,DUEN100876-5292 DE 2024,703000075,CO1.BDOS.5906682,Prestación de servicios como contratista independiente; sin vínculo laboral por su propia cuenta y riesgo para realizar la gestión de Dinamizador Telecentros en ejecución del Contrato Interadministrat,"Prestación de servicios como contratista independiente, sin vínculo laboral por su propia cuenta y riesgo para realizar la gestión de Dinamizador Telecentros en ejecución del Contrato Interadministrativo No. 4600100876 de 2024, celebrado  entre el Distrito Especial de Ciencia, Tecnología e Innovación de Medellín , Secretaría de Participación Ciudadana y el ITM.",Presentación de oferta,2024-04-01T00:00:00.000,2024-04-01T00:00:00.000,2024-04-01T00:00:00.000,8066667,Contratación directa,Servicios profesionales y apoyo a la gestión,121,día(s),Medellín,UNIDAD ESTRATEGICA DE NEGOCIOS,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,0,No Adjudicado,No Definido,No Definido,V1.80111600,Abierto,Prestación de servicios,No Definido,No definido,{'url': 'https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5913812'},703000075,Presentación de oferta,,,,,,
Institución Universitaria Pascual Bravo COMPRADOR,8909801583,Antioquia,Medellín,Nacional,Centralizada,CO1.REQ.6024849,VAD 1147 DE 2024,712721034,CO1.BDOS.5907335,VAD 1147 DE 2024,"Prestación de servicios por su cuenta y riesgo, sin vínculo laboral para realizar apoyo operativo a la unidad administrativa en el marco del Programa de Innovación, Transferencia y Servicios como proyecto estratégico de la Vicerrectoría de Investigación y Extensión.",Presentación de oferta,2024-04-01T00:00:00.000,2024-04-01T00:00:00.000,2024-04-01T00:00:00.000,4471740,Contratación directa,Servicios profesionales y apoyo a la gestión,90,día(s),Medellín,Gestión Jurídica,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,0,No Adjudicado,No Definido,No Definido,V1.80111600,Abierto,Prestación de servicios,No Definido,No definido,{'url': 'https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5913869'},712721034,Presentación de oferta,,,,,,
UNIVERSIDAD DE ANTIOQUIA,890980040,Antioquia,Medellín,Territorial,Centralizada,CO1.REQ.6021951,4500127270,700660012,CO1.BDOS.5904223,ARICEL S.A.S,"Compra de las siguientes columnas cromatográficas para el desarrollo, verificación y validación de las metodologías analíticas de los cuatro medicamentos en el marco del convenio con MinCiencias:
10. 00G-4253-D0 - Luna 10u C18(2) 100A New Column 250 x 4.0 mm. PHENOMENEX (Ea).
20. 00G-4252-E0 - Luna 5u C18(2) 100A New Column 250 x 4.6 mm. PHENOMENEX (Ea). Columna L1
30. 00G-4253-E0 - Luna 10u C18(2) 100A New Column 250 x 4.6 mm. PHENOMENEX (Ea). Columna L1
TICKET 10441396",Presentación de oferta,2024-04-01T00:00:00.000,2024-04-01T00:00:00.000,2024-04-01T00:00:00.000,38000000,Contratación régimen especial,Regla aplicable,60,día(s),Medellín,Facultad de Ciencias Farmacéuticas y Alimentarias,0,0,0,0,0,0,0,0,0,Publicado,50,No,No Adjudicado,No Definido,No Definido,No Definido,0,No Adjudicado,No Definido,No Definido,V1.23151816,Abierto,Compraventa,No Definido,No definido,{'url': 'https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5911070'},700660012,Presentación de oferta,,,,,,
Alcaldia Municipal de San Juan del Cesar,8921151790,La Guajira,No Definido,Territorial,Centralizada,CO1.REQ.6003227,CD-088-2024,702765413,CO1.BDOS.5885102,PRESTACIÓN DE SERVICIOS PROFESIONALES PARA BRIDAR APOYO EN LAS ACTIVIDADES DEL PROGRAMA PRESIDENCIAL COLOMBIA MAYOR EN EL MUNICIPIO DE SAN JUAN DEL CESAR,PRESTACIÓN DE SERVICIOS PROFESIONALES PARA BRIDAR APOYO EN LAS ACTIVIDADES DEL PROGRAMA PRESIDENCIAL COLOMBIA MAYOR EN EL MUNICIPIO DE SAN JUAN DEL CESAR,Presentación de oferta,2024-04-01T00:00:00.000,2024-04-01T00:00:00.000,2024-04-01T00:00:00.000,12000000,Contratación directa,Servicios profesionales y apoyo a la gestión,4,Mes(es),San Juan Del Cesar,CONTRATACION,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,0,No Adjudicado,No Definido,No Definido,V1.80111620,Abierto,Prestación de servicios,No Definido,No definido,{'url': 'https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5916409'},702765413,Presentación de oferta,,,,,,
EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN BARTOLOME,800194328,No Definido,No Definido,Territorial,Centralizada,CO1.REQ.6023159,CP005-2024,704330455,CO1.BDOS.5905626,GENDA ADMINISTRADORES,"CONTRATO DE COMPRA YO ADQUISICION DE EQUIPOS BIOMEDICOS PARA EL FORTALECIMIENTO DE LA ATENCION INTEGRAL DE SERVICIOS DE SALUD EN EL AREA DE SALA DE PARTOS, LABORATORIO CLINICO Y HOSPITALIZACION EN LA ESE HOSPITAL SAN BARTOLOME DEL MUNICIPIO DE CAPITANEJO SANTANDER",Presentación de oferta,2024-04-01T00:00:00.000,2024-04-01T00:00:00.000,2024-04-01T00:00:00.000,45261174,Contratación régimen especial,Decreto 092 de 2017,10,día(s),Capitanejo,COMPRAVENTA,0,0,0,0,0,0,0,0,0,Publicado,50,No,No Adjudicado,No Definido,No Definido,No Definido,0,No Adjudicado,No Definido,No Definido,V1.81111805,Abierto,Decreto 092 de 2017,No Definido,No definido,{'url': 'https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5912528'},704330455,Presentación de oferta,,,,,,
ALCALDÍA NEMOCON,899999366,Cundinamarca,Nemocón,Territorial,Centralizada,CO1.REQ.6021991,PS-088-2024,704061829,CO1.BDOS.5904479,PRESTACION DE SERVICIOS PROFESIONALES,PRESTACION DE SERVICIOS PROFESIONALES PARA EL DESARROLLO DE ATIVIDADES Y ESTRATEGIAS DE REDUCCIÓN DE HUELLA DE CARBONO EN EL MUNICIPIO DE NEMOCÓN,Presentación de oferta,2024-04-01T00:00:00.000,2024-04-01T00:00:00.000,2024-04-01T00:00:00.000,6600000,Contratación directa,Servicios profesionales y apoyo a la gestión,3,Mes(es),No Aplica,CONTRATACION NEMOCON,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,0,No Adjudicado,No Definido,No Definido,V1.80111600,Abierto,Prestación de servicios,No Definido,No definido,{'url': 'https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5911172'},704061829,Presentación de oferta,,,,,,
EMPRESA SOCIAL DEL ESTADO SALUD PEREIRA,816005003,No Definido,No Definido,Territorial,Centralizada,CO1.REQ.6027017,662-24,705960078,CO1.BDOS.5909068,CATALINA LLANOS CORREA,CONTRATAR LOS SERVICIOS PROFESIONALES COMO MEDICO GENERAL EN EL SERVICIO DE URGENCIAS Y HOSPITALIZACIÓN PARA LA ESE SALUD PEREIRA,Presentación de oferta,2024-04-01T00:00:00.000,2024-04-01T00:00:00.000,2024-04-01T00:00:00.000,21337755,Contratación régimen especial,Regla aplicable,3,Mes(es),Pereira,ESE SALUD PEREIRA,0,0,0,0,0,0,0,0,0,Publicado,50,No,No Adjudicado,No Definido,No Definido,No Definido,0,No Adjudicado,No Definido,No Definido,V1.85101604,Abierto,Prestación de servicios,No Definido,No definido,{'url': 'https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5916033'},705960078,Presentación de oferta,,,,,,
UPTC,891800330,Boyacá,Tunja,Nacional,Centralizada,CO1.REQ.6027428,CPS 583-2024-UPTC,703964197,CO1.BDOS.5909821,SERVICIOS DE APOYO,"PRESTACIÓN DE SERVICIOS DE APOYO A LA GESTIÓN PARA SERVIR DE ENLACE BIOCULTURAL EN EL MUNICIPIO EN EL
MARCO DE EJECUCIÓN DEL CONVENIO 11362023, SUSCRITO ENTRE LA UNIVERSIDAD PEDAGOGICA Y TECNOLOGICA DE
COLOMBIA (UPTC) Y LA AGENCIA DE DESARROLLO RURAL (ADR) PARA LA PRESTACIÓN DEL SERVICIO PÚBLICO DE
EXTENSIÓN AGROPECUARIA MUNICIPIO CUCUTILLA DEPARTAMENTO DE NORTE DE SANTANDER",Fase de ofertas,2024-04-01T00:00:00.000,2024-04-01T00:00:00.000,2024-04-01T00:00:00.000,4200000,Contratación régimen especial,Decreto 092 de 2017,60,día(s),Tunja,VICERECTORIA ADMINISTRATIVA,0,0,0,0,0,0,0,0,0,Publicado,50,No,No Adjudicado,No Definido,No Definido,No Definido,0,No Adjudicado,No Definido,No Definido,V1.80111600,Abierto,Decreto 092 de 2017,No Definido,No definido,{'url': 'https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5916565'},703964197,Fase de ofertas,,,,,,
Institución Universitaria Pascual Bravo COMPRADOR,8909801583,Antioquia,Medellín,Nacional,Centralizada,CO1.REQ.6026918,VAD 1140 DE 2024,712721034,CO1.BDOS.5908854,VAD 1140 DE 2024,"Prestación de servicios profesionales por su cuenta y riesgo, sin vínculo laboral, para realizar el apoyo en la unidad de comunicaciones a los convenios, contratos y proyectos que se gestionen desde el Programa de Innovación, Transferencia y Servicios como proyecto estratégico de la Vicerrectoría de Investigación y Extensión.",Presentación de oferta,2024-04-01T00:00:00.000,2024-04-01T00:00:00.000,2024-04-01T00:00:00.000,15302541,Contratación directa,Servicios profesionales y apoyo a la gestión,90,día(s),Medellín,Gestión Jurídica,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,0,No Adjudicado,No Definido,No Definido,V1.80111600,Abierto,Prestación de servicios,No Definido,No definido,{'url': 'https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5915580'},712721034,Presentación de oferta,,,,,,
ALCALDÍA MUNICIPAL COTA,899999705,Cundinamarca,Cota,Territorial,Centralizada,CO1.REQ.6025030,CD-721-2024,704059641,CO1.BDOS.5907364,PRESTACIÓN DE SERVICIOS DE APOYO COMO INSTRUCTOR DE MÚSICA DE LA ESCUELA DE FORMACIÓN ARTÍSTICA DE LA SECRETARÍA DE  CULTURA Y JUVENTUDES,PRESTACIÓN DE SERVICIOS DE APOYO COMO INSTRUCTOR DE MÚSICA DE LA ESCUELA DE FORMACIÓN ARTÍSTICA DE LA SECRETARÍA DE  CULTURA Y JUVENTUDES,Presentación de oferta,2024-04-01T00:00:00.000,2024-04-01T00:00:00.000,2024-04-01T00:00:00.000,16800000,Contratación directa,Servicios profesionales y apoyo a la gestión,8,Mes(es),Cota,GESTION CONTRACTUAL,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,0,No Adjudicado,No Definido,No Definido,V1.80111600,Abierto,Prestación de servicios,No Definido,No definido,{'url': 'https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5916239'},704059641,Presentación de oferta,,,,,,
MUNICIPIO DE ENVIGADO*,890907106,Antioquia,Envigado,Nacional,Centralizada,CO1.REQ.5998575,ENV-07-09-0877-24,702001421,CO1.BDOS.5880739,PRESTACIÓN DE SERVICIOS DE APOYO TECNICO PARA LA GESTIÓN ADMINISTRATIVA DEL DEPARTAMENTO ADMINISTRATIVO DE PLANEACIÓN DEL MUNICIPIO DE ENVIGADO,PRESTACIÓN DE SERVICIOS DE APOYO TECNICO PARA LA GESTIÓN ADMINISTRATIVA DEL DEPARTAMENTO ADMINISTRATIVO DE PLANEACIÓN DEL MUNICIPIO DE ENVIGADO,Presentación de oferta,2024-04-01T00:00:00.000,2024-04-01T00:00:00.000,2024-04-01T00:00:00.000,27707730,Contratación directa,Servicios profesionales y apoyo a la gestión,239,día(s),Envigado,DEPARTAMENTO ADMINISTRATIVO DE PLANEACION,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,0,No Adjudicado,No Definido,No Definido,V1.93151507,Abierto,Prestación de servicios,No Definido,No definido,{'url': 'https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5911075'},702001421,Presentación de oferta,,,,,,
MUNICIPIO DE MANIZALES,890801053,Caldas,Manizales,Territorial,Centralizada,CO1.REQ.6022700,MC-008-2024 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),705412617,CO1.BDOS.5758704,MANTENIMIENTO Y REHABILITACIÓN DE VÍAS URBANAS; MEDIANTE LA REPARACIÓN Y CONSTRUCCIÓN DE PAVIMENTOS Y PEATONALES EN LA COMUNA 7 - TESORITO Y COMUNA 8 - PALOGRANDE; EN LA CIUDAD DE MANIZALES; POR MONTO,"MANTENIMIENTO Y REHABILITACIÓN DE VÍAS URBANAS, MEDIANTE LA REPARACIÓN Y CONSTRUCCIÓN DE PAVIMENTOS Y PEATONALES EN LA COMUNA 7 - TESORITO Y COMUNA 8 - PALOGRANDE, EN LA CIUDAD DE MANIZALES, POR MONTO AGOTABLE",Presentación de oferta,2024-04-01T00:00:00.000,2024-04-01T00:00:00.000,2024-04-01T00:00:00.000,410000000,Selección Abreviada de Menor Cuantía,Presupuesto menor al 10% de la Menor Cuantía,2,Mes(es),Manizales,SECRETARIA DE INFRAESTRUCTURA,10,10,294,0,9,0,0,9,0,Seleccionado,70,Si,CO1.AWD.1900112,705281442,Caldas,Manizales,410000000,LAURA MARIA ARANZAZU ARISTIZABAL,CONECTA INGENIERIA S.A.S,901005520,UNSPECIFIED,Cerrado,Obra,No Definido,No definido,{'url': 'https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5911971'},705412617,Adjudicado,2024-04-05T00:00:00.000,2024-04-05T00:00:00.000,,2024-04-05T00:00:00.000,2024-04-23T00:00:00.000,
HOSPITAL REINA SOFIA DE ESPAÑA LERIDA TOLIMA,890706823,Tolima,Lérida,Territorial,Centralizada,CO1.REQ.6021245,CD-338-2024,703179069,CO1.BDOS.5903444,JUAN MANUEL AZA MURCIA,"PRESTACION DE SERVICIOS PROFESIONALES DE ASESORIA JURIDICA EXTERNA PARA EL HOSPITAL REINA SOFIA DE
ESPAÑA.",Presentación de oferta,2024-04-01T00:00:00.000,2024-04-01T00:00:00.000,2024-03-31T00:00:00.000,6724200,Contratación régimen especial,Regla aplicable,30,día(s),Lérida,CONTRATACION REINA SOFIA LERIDA,0,0,0,0,0,0,0,0,0,Publicado,50,No,No Adjudicado,No Definido,No Definido,No Definido,0,No Adjudicado,No Definido,No Definido,V1.80121500,Abierto,Prestación de servicios,No Definido,No definido,{'url': 'https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5910435'},703179069,Presentación de oferta,,,,,,
EMPRESA SOCIAL DEL ESTADO SANTA MARIA DE MOMPOX,806007257,No Definido,No Definido,Territorial,Centralizada,CO1.REQ.6022629,2024-01-02-03,704442391,CO1.BDOS.5905018,MEDICO GENERAL CONSULTA EXTERNA,"PRESTAR LOS SERVICIO PROFESIONALES COMO MEDICO GENERAL, PARA LA ATENCION MENSUAL DE PACIENTES EN CONSULTA DE URGENCIA EN LA SEDE PRINCIPAL, Y REALIZAR DISPONIIBILIDADES, DE ACUERDO A LOS LINEAMIENTOS ESTABLECIDOSPOR LA E.S.E, DICHOS TURNOS SERAN DE OCHO (8) HORAS, Y DEMAS LABORES QUE FACILITEN LA PRESTACION DE ESTE SERVICIO EN ESTA AREA",Presentación de oferta,2024-04-01T00:00:00.000,2024-04-01T00:00:00.000,2024-04-01T00:00:00.000,5384114,Contratación régimen especial,Regla aplicable,0,día(s),Mompós,UNIDAD DE CONTRATACION ESE HSM,0,0,0,0,0,0,0,0,0,Publicado,50,No,No Adjudicado,No Definido,No Definido,No Definido,0,No Adjudicado,No Definido,No Definido,V1.85121502,Abierto,Prestación de servicios,No Definido,No definido,{'url': 'https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5911757'},704442391,Presentación de oferta,,,,,,
ISVIMED,900014480,Antioquia,Medellín,Territorial,Centralizada,CO1.REQ.6023168,096-2024,703835165,CO1.BDOS.5905467,Prestación de servicios profesionales,"PRESTACIÓN DE SERVICIOS PROFESIONALES COMO CONTRATISTA INDEPENDIENTE, POR SU PROPIA CUENTA Y RIESGO PARA APOYAR A LA SUBDIRECCIÓN ADMINISTRATIVA Y FINANCIERA EN EL PROCESO CONTABLE",Presentación de oferta,2024-04-01T00:00:00.000,2024-04-01T00:00:00.000,2024-04-01T00:00:00.000,16400400,Contratación directa,Servicios profesionales y apoyo a la gestión,4,Mes(es),Medellín,CONTRATACIÓN ISVIMED,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,0,No Adjudicado,No Definido,No Definido,V1.84111500,Abierto,Prestación de servicios,No Definido,No definido,{'url': 'https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5912375'},703835165,Presentación de oferta,,,,,,
ESE HOSPITAL SAN VICENTE DE PAUL SANTA ROSA DE CABAL,891480036,Risaralda,Santa Rosa De Cabal,Territorial,Centralizada,CO1.REQ.6024139,060-2024,704875749,CO1.BDOS.5906536,MANTENIMIENTO PREVENTIVO Y CORRECTIVO A LOS EQUIPOS  GENERADORES DE RADIACION IONIZANTE,"EL CONTRATISTA se obliga con la E.S.E HOSPITAL a realizar el mantenimiento preventivos y correctivos a los equipos generadores de radiación ionizante y digitalizador de propiedad de la Entidad, necesarios para garantizar su buen estado y funcionamiento,   buscando alargar la vida útil de la tecnología biomédica.",Presentación de oferta,2024-04-01T00:00:00.000,2024-04-01T00:00:00.000,2024-04-01T00:00:00.000,28944220,Contratación régimen especial,Regla aplicable,279,día(s),Santa Rosa De Cabal,ÁREA DE CONTRATACIÓN ESE HOSPITAL,0,0,0,0,0,0,0,0,0,Publicado,50,No,No Adjudicado,No Definido,No Definido,No Definido,0,No Adjudicado,No Definido,No Definido,V1.85161500,Abierto,Prestación de servicios,No Definido,No definido,{'url': 'https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5913343'},704875749,Presentación de oferta,,,,,,
